"學年度","學校代碼","學校名稱","科系代碼","科系名稱","日間_進修別","等級別","上學年畢業生男","上學年畢業生女","縣市名稱","體系別"
109,0003,國立臺灣大學,05212043,生態學與演化生物學研究所,D 日,M 碩士,7,6,30 臺北市,1 一般
109,0003,國立臺灣大學,05311051,化學系,D 日,D 博士,17,2,30 臺北市,1 一般
109,0003,國立臺灣大學,05311051,化學系,D 日,M 碩士,50,34,30 臺北市,1 一般
109,0003,國立臺灣大學,05311051,化學系,D 日,B 學士,47,16,30 臺北市,1 一般
109,0003,國立臺灣大學,05321052,地質科學系,D 日,D 博士,3,3,30 臺北市,1 一般
109,0003,國立臺灣大學,05321052,地質科學系,D 日,M 碩士,16,11,30 臺北市,1 一般
109,0003,國立臺灣大學,05321052,地質科學系,D 日,B 學士,18,11,30 臺北市,1 一般
109,0003,國立臺灣大學,05321053,氣候變遷與永續發展國際碩士學位學程,D 日,M 碩士,7,1,30 臺北市,1 一般
109,0003,國立臺灣大學,05322056,大氣科學系,D 日,D 博士,2,0,30 臺北市,1 一般
109,0003,國立臺灣大學,05322056,大氣科學系,D 日,M 碩士,10,4,30 臺北市,1 一般
109,0003,國立臺灣大學,05322056,大氣科學系,D 日,B 學士,23,15,30 臺北市,1 一般
109,0003,國立臺灣大學,05323057,海洋研究所,D 日,D 博士,2,2,30 臺北市,1 一般
109,0003,國立臺灣大學,05323057,海洋研究所,D 日,M 碩士,13,8,30 臺北市,1 一般
109,0003,國立臺灣大學,05331054,物理學系,D 日,D 博士,15,3,30 臺北市,1 一般
109,0003,國立臺灣大學,05331054,物理學系,D 日,M 碩士,54,5,30 臺北市,1 一般
109,0003,國立臺灣大學,05331054,物理學系,D 日,B 學士,59,5,30 臺北市,1 一般
109,0003,國立臺灣大學,05331055,應用物理學研究所,D 日,D 博士,6,2,30 臺北市,1 一般
109,0003,國立臺灣大學,05331055,應用物理學研究所,D 日,M 碩士,13,1,30 臺北市,1 一般
109,0003,國立臺灣大學,05332058,天文物理研究所,D 日,D 博士,2,0,30 臺北市,1 一般
109,0003,國立臺灣大學,05332058,天文物理研究所,D 日,M 碩士,3,0,30 臺北市,1 一般
109,0003,國立臺灣大學,05411059,數學系,D 日,D 博士,2,0,30 臺北市,1 一般
109,0003,國立臺灣大學,05411059,數學系,D 日,M 碩士,12,0,30 臺北市,1 一般
109,0003,國立臺灣大學,05411059,數學系,D 日,B 學士,37,10,30 臺北市,1 一般
109,0003,國立臺灣大學,05421060,統計碩士學位學程,D 日,M 碩士,5,7,30 臺北市,1 一般
109,0003,國立臺灣大學,05499061,應用數學科學研究所,D 日,M 碩士,13,1,30 臺北市,1 一般
109,0003,國立臺灣大學,06131062,資訊管理學系,D 日,M 碩士,27,21,30 臺北市,1 一般
109,0003,國立臺灣大學,06131062,資訊管理學系,D 日,B 學士,30,12,30 臺北市,1 一般
109,0003,國立臺灣大學,06131063,資訊網路與多媒體研究所,D 日,D 博士,2,0,30 臺北市,1 一般
109,0003,國立臺灣大學,06131063,資訊網路與多媒體研究所,D 日,M 碩士,36,8,30 臺北市,1 一般
109,0003,國立臺灣大學,06131067,資訊工程學系,D 日,D 博士,8,2,30 臺北市,1 一般
109,0003,國立臺灣大學,06131067,資訊工程學系,D 日,M 碩士,109,18,30 臺北市,1 一般
109,0003,國立臺灣大學,06131067,資訊工程學系,D 日,B 學士,102,15,30 臺北市,1 一般
109,0003,國立臺灣大學,06131067,資訊工程學系,N 職,M 碩士,5,0,30 臺北市,1 一般
109,0003,國立臺灣大學,06131158,資料科學碩士學位學程,D 日,M 碩士,4,1,30 臺北市,1 一般
109,0003,國立臺灣大學,07111076,化學工程學系,D 日,D 博士,5,2,30 臺北市,1 一般
109,0003,國立臺灣大學,07111076,化學工程學系,D 日,M 碩士,73,28,30 臺北市,1 一般
109,0003,國立臺灣大學,07111076,化學工程學系,D 日,B 學士,79,21,30 臺北市,1 一般
109,0003,國立臺灣大學,07111077,高分子科學與工程學研究所,D 日,D 博士,5,1,30 臺北市,1 一般
109,0003,國立臺灣大學,07111077,高分子科學與工程學研究所,D 日,M 碩士,11,7,30 臺北市,1 一般
109,0003,國立臺灣大學,07112078,材料科學與工程學系,D 日,D 博士,13,2,30 臺北市,1 一般
109,0003,國立臺灣大學,07112078,材料科學與工程學系,D 日,M 碩士,46,15,30 臺北市,1 一般
109,0003,國立臺灣大學,07112078,材料科學與工程學系,D 日,B 學士,36,17,30 臺北市,1 一般
109,0003,國立臺灣大學,07121080,環境工程學研究所,D 日,D 博士,3,3,30 臺北市,1 一般
109,0003,國立臺灣大學,07121080,環境工程學研究所,D 日,M 碩士,28,17,30 臺北市,1 一般
109,0003,國立臺灣大學,07121080,環境工程學研究所,N 職,M 碩士,2,4,30 臺北市,1 一般
109,0003,國立臺灣大學,07141064,電機工程學系,D 日,D 博士,10,3,30 臺北市,1 一般
109,0003,國立臺灣大學,07141064,電機工程學系,D 日,M 碩士,87,4,30 臺北市,1 一般
109,0003,國立臺灣大學,07141064,電機工程學系,D 日,B 學士,153,24,30 臺北市,1 一般
109,0003,國立臺灣大學,07141065,電子工程學研究所,D 日,D 博士,16,1,30 臺北市,1 一般
109,0003,國立臺灣大學,07141065,電子工程學研究所,D 日,M 碩士,107,9,30 臺北市,1 一般
109,0003,國立臺灣大學,07141066,光電工程學研究所,D 日,D 博士,7,0,30 臺北市,1 一般
