學年度,學校代碼,學校名稱,科系代碼,科系名稱,日間_進修別,等級別,上學年畢業生男,上學年畢業生女,縣市名稱,體系別
112,7,國立陽明交通大學,9121126,臨床醫學研究所,D 日,D 博士,13,4,18 新竹市,1 一般
112,7,國立陽明交通大學,9121126,臨床醫學研究所,D 日,M 碩士,4,9,18 新竹市,1 一般
112,7,國立陽明交通大學,9121126,臨床醫學研究所,N 職,M 碩士,0,2,18 新竹市,1 一般
112,7,國立陽明交通大學,9121128,分子醫學博士學位學程,D 日,D 博士,2,9,18 新竹市,1 一般
112,7,國立陽明交通大學,9121129,生理學研究所,D 日,D 博士,3,1,18 新竹市,1 一般
112,7,國立陽明交通大學,9121129,生理學研究所,D 日,M 碩士,3,14,18 新竹市,1 一般
112,7,國立陽明交通大學,9121130,神經科學研究所,D 日,D 博士,1,1,18 新竹市,1 一般
112,7,國立陽明交通大學,9121130,神經科學研究所,D 日,M 碩士,4,0,18 新竹市,1 一般
112,7,國立陽明交通大學,9121132,解剖學及細胞生物學研究所,D 日,M 碩士,3,4,18 新竹市,1 一般
112,7,國立陽明交通大學,9121133,急重症醫學研究所,D 日,M 碩士,2,6,18 新竹市,1 一般
112,7,國立陽明交通大學,9121134,腦科學研究所,D 日,D 博士,14,3,18 新竹市,1 一般
112,7,國立陽明交通大學,9121134,腦科學研究所,D 日,M 碩士,9,9,18 新竹市,1 一般
112,7,國立陽明交通大學,9121144,藥理學研究所,D 日,D 博士,2,0,18 新竹市,1 一般
112,7,國立陽明交通大學,9121144,藥理學研究所,D 日,M 碩士,0,11,18 新竹市,1 一般
112,7,國立陽明交通大學,9131149,護理學系,D 日,D 博士,0,8,18 新竹市,1 一般
112,7,國立陽明交通大學,9131149,護理學系,D 日,B 學士,4,34,18 新竹市,1 一般
112,7,國立陽明交通大學,9131149,護理學系,N 職,M 碩士,0,5,18 新竹市,1 一般
112,7,國立陽明交通大學,9131150,臨床護理研究所,D 日,D 博士,1,1,18 新竹市,1 一般
112,7,國立陽明交通大學,9131150,臨床護理研究所,D 日,M 碩士,1,17,18 新竹市,1 一般
112,7,國立陽明交通大學,9131153,社區健康照護研究所,D 日,M 碩士,3,5,18 新竹市,1 一般
112,7,國立陽明交通大學,9141158,醫學生物技術暨檢驗學系,D 日,M 碩士,5,12,18 新竹市,1 一般
112,7,國立陽明交通大學,9141158,醫學生物技術暨檢驗學系,D 日,B 學士,12,15,18 新竹市,1 一般
112,7,國立陽明交通大學,9141159,生物醫學影像暨放射科學系,D 日,D 博士,4,6,18 新竹市,1 一般
112,7,國立陽明交通大學,9141159,生物醫學影像暨放射科學系,D 日,M 碩士,5,12,18 新竹市,1 一般
112,7,國立陽明交通大學,9141159,生物醫學影像暨放射科學系,D 日,B 學士,13,24,18 新竹市,1 一般
112,7,國立陽明交通大學,9151148,物理治療暨輔助科技學系,D 日,D 博士,0,1,18 新竹市,1 一般
112,7,國立陽明交通大學,9151148,物理治療暨輔助科技學系,D 日,M 碩士,6,13,18 新竹市,1 一般
112,7,國立陽明交通大學,9151148,物理治療暨輔助科技學系,D 日,B 學士,14,20,18 新竹市,1 一般
112,7,國立陽明交通大學,9161142,藥學系,D 日,M 碩士,4,10,18 新竹市,1 一般
112,7,國立陽明交通大學,9161142,藥學系,D 日,B 學士,18,11,18 新竹市,1 一般
112,7,國立陽明交通大學,9161145,生物藥學研究所,D 日,M 碩士,3,15,18 新竹市,1 一般
112,7,國立陽明交通大學,9171143,傳統醫藥研究所,D 日,D 博士,2,1,18 新竹市,1 一般
112,7,國立陽明交通大學,9171143,傳統醫藥研究所,D 日,M 碩士,5,3,18 新竹市,1 一般
112,7,國立陽明交通大學,9191137,公共衛生研究所,D 日,D 博士,11,1,18 新竹市,1 一般
112,7,國立陽明交通大學,9191137,公共衛生研究所,D 日,M 碩士,8,14,18 新竹市,1 一般
112,7,國立陽明交通大學,9191137,公共衛生碩士學位學程,D 日,M 碩士,3,4,18 新竹市,1 一般
112,7,國立陽明交通大學,9191138,衛生福利研究所,D 日,M 碩士,4,11,18 新竹市,1 一般
112,7,國立陽明交通大學,9191140,環境與職業衛生研究所,D 日,D 博士,1,0,18 新竹市,1 一般
112,7,國立陽明交通大學,9191140,環境與職業衛生研究所,D 日,M 碩士,5,7,18 新竹市,1 一般
112,7,國立陽明交通大學,9191141,國際衛生碩士學位學程,D 日,M 碩士,8,5,18 新竹市,1 一般
112,7,國立陽明交通大學,9199167,食品安全及健康風險評估研究所,D 日,M 碩士,5,9,18 新竹市,1 一般
112,7,國立陽明交通大學,9211168,跨專業長期照顧與管理碩士學位學程,D 日,M 碩士,0,2,18 新竹市,1 一般
112,7,國立陽明交通大學,10411086,運輸與物流管理學系交通運輸碩士班,D 日,M 碩士,12,19,18 新竹市,1 一般
112,7,國立陽明交通大學,10411086,運輸與物流管理學系物流管理碩士班,D 日,M 碩士,9,6,18 新竹市,1 一般
112,7,國立陽明交通大學,10411086,運輸與物流管理學系,D 日,B 學士,19,22,18 新竹市,1 一般
112,7,國立陽明交通大學,99999096,百川學士學位學程,D 日,B 學士,8,12,18 新竹市,1 一般
112,8,國立中央大學,1115001,學習與教學研究所,D 日,D 博士,0,2,03 桃園市,1 一般
112,8,國立中央大學,1115001,學習與教學研究所,D 日,M 碩士,2,5,03 桃園市,1 一般
112,8,國立中央大學,2191004,藝術學研究所,D 日,M 碩士,2,3,03 桃園市,1 一般
112,8,國立中央大學,2221010,歷史研究所,D 日,M 碩士,4,0,03 桃園市,1 一般
112,8,國立中央大學,2221010,歷史研究所,N 職,M 碩士,1,2,03 桃園市,1 一般
112,8,國立中央大學,2231011,哲學研究所,D 日,D 博士,1,0,03 桃園市,1 一般
112,8,國立中央大學,2231011,哲學研究所,D 日,M 碩士,1,0,03 桃園市,1 一般
112,8,國立中央大學,2231011,哲學研究所,N 職,M 碩士,1,7,03 桃園市,1 一般
112,8,國立中央大學,2299012,亞際文化研究國際碩士學位學程(台灣聯合大學系統),D 日,M 碩士,0,1,03 桃園市,1 一般
112,8,國立中央大學,2311007,英美語文學系,D 日,M 碩士,0,5,03 桃園市,1 一般
112,8,國立中央大學,2311007,英美語文學系,D 日,B 學士,15,35,03 桃園市,1 一般
112,8,國立中央大學,2311008,法國語文學系,D 日,M 碩士,1,1,03 桃園市,1 一般
112,8,國立中央大學,2311008,法國語文學系,D 日,B 學士,6,37,03 桃園市,1 一般
112,8,國立中央大學,2322006,中國文學系,D 日,D 博士,4,4,03 桃園市,1 一般
112,8,國立中央大學,2322006,中國文學系,D 日,M 碩士,2,11,03 桃園市,1 一般
112,8,國立中央大學,2322006,中國文學系,D 日,B 學士,14,27,03 桃園市,1 一般
112,8,國立中央大學,3111013,經濟學系,D 日,M 碩士,5,5,03 桃園市,1 一般
112,8,國立中央大學,3111013,經濟學系,D 日,B 學士,29,25,03 桃園市,1 一般
112,8,國立中央大學,3111014,產業經濟研究所,D 日,M 碩士,5,10,03 桃園市,1 一般
112,8,國立中央大學,3111014,產業經濟研究所,N 職,M 碩士,7,10,03 桃園市,1 一般
112,8,國立中央大學,3131017,認知神經科學研究所,D 日,D 博士,1,1,03 桃園市,1 一般
112,8,國立中央大學,3131017,認知神經科學研究所,D 日,M 碩士,3,4,03 桃園市,1 一般
112,8,國立中央大學,3131034,跨領域神經科學博士學位學程(台灣聯合大學系統),D 日,D 博士,0,1,03 桃園市,1 一般
112,8,國立中央大學,3199020,客家語文暨社會科學學系客家研究博士班,D 日,D 博士,0,2,03 桃園市,1 一般
112,8,國立中央大學,3199020,客家語文暨社會科學學系客家社會及政策碩士班,D 日,M 碩士,0,2,03 桃園市,1 一般
112,8,國立中央大學,3199020,客家語文暨社會科學學系客家語文碩士班,D 日,M 碩士,1,1,03 桃園市,1 一般
112,8,國立中央大學,3199020,客家語文暨社會科學學系,D 日,B 學士,7,16,03 桃園市,1 一般
112,8,國立中央大學,3199020,客家語文暨社會科學學系客家研究碩士在職專班,N 職,M 碩士,4,15,03 桃園市,1 一般
112,8,國立中央大學,4111022,會計研究所,D 日,M 碩士,2,10,03 桃園市,1 一般
112,8,國立中央大學,4111022,會計研究所企業資源規劃會計碩士在職專班,N 職,M 碩士,6,12,03 桃園市,1 一般
112,8,國立中央大學,4121024,財務金融學系,D 日,M 碩士,11,13,03 桃園市,1 一般
112,8,國立中央大學,4121024,財務金融學系,D 日,B 學士,28,28,03 桃園市,1 一般
112,8,國立中央大學,4121024,財務金融學系,N 職,M 碩士,10,13,03 桃園市,1 一般
112,8,國立中央大學,4131023,企業管理學系,D 日,D 博士,2,4,03 桃園市,1 一般
112,8,國立中央大學,4131023,企業管理學系,D 日,M 碩士,20,28,03 桃園市,1 一般
112,8,國立中央大學,4131023,企業管理學系,D 日,B 學士,42,47,03 桃園市,1 一般
112,8,國立中央大學,4131023,企業管理學系,N 職,M 碩士,12,18,03 桃園市,1 一般
112,8,國立中央大學,4199027,人力資源管理研究所,D 日,D 博士,1,0,03 桃園市,1 一般
112,8,國立中央大學,4199027,人力資源管理研究所,D 日,M 碩士,5,15,03 桃園市,1 一般
112,8,國立中央大學,4199027,人力資源管理研究所,N 職,M 碩士,4,14,03 桃園市,1 一般
112,8,國立中央大學,4199029,管理學院高階主管企管碩士班,N 職,M 碩士,55,21,03 桃園市,1 一般
112,8,國立中央大學,4211030,法律與政府研究所,D 日,M 碩士,6,6,03 桃園市,1 一般
112,8,國立中央大學,4211030,法律與政府研究所,N 職,M 碩士,4,3,03 桃園市,1 一般
112,8,國立中央大學,5121031,生命科學系,D 日,D 博士,2,2,03 桃園市,1 一般
112,8,國立中央大學,5121031,生命科學系,D 日,M 碩士,6,13,03 桃園市,1 一般
112,8,國立中央大學,5121031,生命科學系,D 日,B 學士,19,13,03 桃園市,1 一般
112,8,國立中央大學,5211048,遙測科技碩士學位學程,D 日,M 碩士,4,2,03 桃園市,1 一般
112,8,國立中央大學,5211049,環境科技博士學位學程（台灣聯合大學系統）,D 日,D 博士,3,0,03 桃園市,1 一般
112,8,國立中央大學,5311035,化學學系,D 日,D 博士,1,0,03 桃園市,1 一般
112,8,國立中央大學,5311035,化學學系,D 日,M 碩士,37,32,03 桃園市,1 一般
112,8,國立中央大學,5311035,化學學系,D 日,B 學士,19,16,03 桃園市,1 一般
112,8,國立中央大學,5321036,地球科學學系地球物理博士班,D 日,D 博士,2,0,03 桃園市,1 一般
112,8,國立中央大學,5321036,地球科學學系地球物理碩士班,D 日,M 碩士,9,6,03 桃園市,1 一般
112,8,國立中央大學,5321036,地球科學學系,D 日,B 學士,19,10,03 桃園市,1 一般
112,8,國立中央大學,5321037,應用地質研究所,D 日,D 博士,2,0,03 桃園市,1 一般
112,8,國立中央大學,5321037,應用地質研究所,D 日,M 碩士,12,9,03 桃園市,1 一般
112,8,國立中央大學,5321041,地球系統科學國際研究生博士學位學程,D 日,D 博士,4,4,03 桃園市,1 一般
112,8,國立中央大學,5321078,地球科學學院學士班,D 日,B 學士,7,8,03 桃園市,1 一般
112,8,國立中央大學,5322044,大氣科學學系大氣物理博士班,D 日,D 博士,2,1,03 桃園市,1 一般
112,8,國立中央大學,5322044,大氣科學學系大氣物理碩士班,D 日,M 碩士,13,5,03 桃園市,1 一般
112,8,國立中央大學,5322044,大氣科學學系,D 日,B 學士,43,17,03 桃園市,1 一般
112,8,國立中央大學,5322079,太空科學與工程學系,D 日,D 博士,5,1,03 桃園市,1 一般
112,8,國立中央大學,5322079,太空科學與工程學系,D 日,M 碩士,13,5,03 桃園市,1 一般
112,8,國立中央大學,5323039,水文與海洋科學研究所,D 日,D 博士,1,2,03 桃園市,1 一般
112,8,國立中央大學,5323039,水文與海洋科學研究所,D 日,M 碩士,4,2,03 桃園市,1 一般
112,8,國立中央大學,5331042,物理學系,D 日,D 博士,5,1,03 桃園市,1 一般
112,8,國立中央大學,5331042,物理學系,D 日,M 碩士,27,6,03 桃園市,1 一般
112,8,國立中央大學,5331042,物理學系,D 日,B 學士,33,9,03 桃園市,1 一般
112,8,國立中央大學,5332045,天文研究所,D 日,D 博士,1,0,03 桃園市,1 一般
112,8,國立中央大學,5332045,天文研究所,D 日,M 碩士,6,5,03 桃園市,1 一般
112,8,國立中央大學,5399050,理學院學士班,D 日,B 學士,8,2,03 桃園市,1 一般
112,8,國立中央大學,5411051,數學系,D 日,D 博士,1,1,03 桃園市,1 一般
112,8,國立中央大學,5411051,數學系,D 日,M 碩士,25,5,03 桃園市,1 一般
112,8,國立中央大學,5411051,數學系,D 日,B 學士,49,15,03 桃園市,1 一般
112,8,國立中央大學,5421052,統計研究所,D 日,D 博士,1,1,03 桃園市,1 一般
112,8,國立中央大學,5421052,統計研究所,D 日,M 碩士,16,9,03 桃園市,1 一般
112,8,國立中央大學,6131053,資訊管理學系,D 日,M 碩士,45,26,03 桃園市,1 一般
112,8,國立中央大學,6131053,資訊管理學系,D 日,B 學士,66,38,03 桃園市,1 一般
112,8,國立中央大學,6131053,資訊管理學系,N 職,M 碩士,27,20,03 桃園市,1 一般
112,8,國立中央大學,6131059,資訊工程學系,D 日,D 博士,7,1,03 桃園市,1 一般
112,8,國立中央大學,6131059,資訊工程學系,D 日,M 碩士,110,24,03 桃園市,1 一般
112,8,國立中央大學,6131059,資訊工程學系AI碩士班,D 日,M 碩士,9,2,03 桃園市,1 一般
112,8,國立中央大學,6131059,資訊工程學系軟體工程碩士班,D 日,M 碩士,10,1,03 桃園市,1 一般
112,8,國立中央大學,6131059,資訊工程學系,D 日,B 學士,64,29,03 桃園市,1 一般
112,8,國立中央大學,6131059,資訊工程學系,N 職,M 碩士,20,5,03 桃園市,1 一般
112,8,國立中央大學,6132002,網路學習科技研究所,D 日,D 博士,2,1,03 桃園市,1 一般
112,8,國立中央大學,6132002,網路學習科技研究所,D 日,M 碩士,16,7,03 桃園市,1 一般
112,8,國立中央大學,6132002,網路學習科技研究所,N 職,M 碩士,4,11,03 桃園市,1 一般
112,8,國立中央大學,7111069,化學工程與材料工程學系,D 日,D 博士,6,4,03 桃園市,1 一般
112,8,國立中央大學,7111069,化學工程與材料工程學系,D 日,M 碩士,38,28,03 桃園市,1 一般
112,8,國立中央大學,7111069,化學工程與材料工程學系,D 日,B 學士,28,16,03 桃園市,1 一般
112,8,國立中央大學,7112070,材料科學與工程研究所,D 日,D 博士,2,0,03 桃園市,1 一般
112,8,國立中央大學,7112070,材料科學與工程研究所,D 日,M 碩士,14,4,03 桃園市,1 一般
112,8,國立中央大學,7121072,環境工程研究所,D 日,D 博士,2,1,03 桃園市,1 一般
112,8,國立中央大學,7121072,環境工程研究所,D 日,M 碩士,16,8,03 桃園市,1 一般
112,8,國立中央大學,7121072,環境工程研究所,N 職,M 碩士,9,5,03 桃園市,1 一般
112,8,國立中央大學,7132066,能源工程研究所,D 日,D 博士,1,0,03 桃園市,1 一般
112,8,國立中央大學,7132066,能源工程研究所,D 日,M 碩士,14,2,03 桃園市,1 一般
112,8,國立中央大學,7141055,電機工程學系,D 日,D 博士,7,0,03 桃園市,1 一般
112,8,國立中央大學,7141055,電機工程學系,D 日,M 碩士,92,10,03 桃園市,1 一般
112,8,國立中央大學,7141055,電機工程學系,D 日,B 學士,81,21,03 桃園市,1 一般
112,8,國立中央大學,7141057,光電科學與工程學系,D 日,D 博士,3,0,03 桃園市,1 一般
112,8,國立中央大學,7141057,光電科學與工程學系,D 日,M 碩士,54,14,03 桃園市,1 一般
112,8,國立中央大學,7141057,光電科學與工程學系照明與顯示科技碩士班,D 日,M 碩士,5,1,03 桃園市,1 一般
112,8,國立中央大學,7141057,光電科學與工程學系,D 日,B 學士,31,11,03 桃園市,1 一般
112,8,國立中央大學,7141057,光電科學與工程學系,N 職,M 碩士,8,0,03 桃園市,1 一般
112,8,國立中央大學,7141060,通訊工程學系,D 日,D 博士,2,0,03 桃園市,1 一般
112,8,國立中央大學,7141060,通訊工程學系,D 日,M 碩士,38,12,03 桃園市,1 一般
112,8,國立中央大學,7141060,通訊工程學系,D 日,B 學士,37,13,03 桃園市,1 一般
112,8,國立中央大學,7141060,通訊工程學系,N 職,M 碩士,18,3,03 桃園市,1 一般
112,8,國立中央大學,7141077,資訊電機學院學士班,D 日,B 學士,11,5,03 桃園市,1 一般
112,8,國立中央大學,7151064,機械工程學系,D 日,D 博士,11,0,03 桃園市,1 一般
112,8,國立中央大學,7151064,機械工程學系光機電工程博士班,D 日,D 博士,1,0,03 桃園市,1 一般
112,8,國立中央大學,7151064,機械工程學系,D 日,M 碩士,84,11,03 桃園市,1 一般
112,8,國立中央大學,7151064,機械工程學系光機電工程碩士班,D 日,M 碩士,24,0,03 桃園市,1 一般
112,8,國立中央大學,7151064,機械工程學系,D 日,B 學士,93,13,03 桃園市,1 一般
112,8,國立中央大學,7151064,機械工程學系,N 職,M 碩士,14,0,03 桃園市,1 一般
112,8,國立中央大學,7191026,工業管理研究所,D 日,D 博士,1,2,03 桃園市,1 一般
112,8,國立中央大學,7191026,工業管理研究所,D 日,M 碩士,15,12,03 桃園市,1 一般
